,Province/State,Country/Region,Date,Confirmed_Cases,Recoveries,Deaths,Active_Cases
10906,,Afghanistan,3/3/20,1,0.0,0,1.0
10907,,Albania,3/3/20,0,0.0,0,0.0
10908,,Algeria,3/3/20,5,0.0,0,5.0
10909,,Andorra,3/3/20,1,0.0,0,1.0
10910,,Angola,3/3/20,0,0.0,0,0.0
10911,,Antigua and Barbuda,3/3/20,0,0.0,0,0.0
10912,,Argentina,3/3/20,1,0.0,0,1.0
10913,,Armenia,3/3/20,1,0.0,0,1.0
10914,Australian Capital Territory,Australia,3/3/20,0,0.0,0,0.0
10915,New South Wales,Australia,3/3/20,13,4.0,0,9.0
10916,Northern Territory,Australia,3/3/20,0,0.0,0,0.0
10917,Queensland,Australia,3/3/20,11,1.0,0,10.0
10918,South Australia,Australia,3/3/20,3,2.0,0,1.0
10919,Tasmania,Australia,3/3/20,1,0.0,0,1.0
10920,Victoria,Australia,3/3/20,9,4.0,0,5.0
10921,Western Australia,Australia,3/3/20,2,0.0,1,1.0
10922,,Austria,3/3/20,21,0.0,0,21.0
10923,,Azerbaijan,3/3/20,3,0.0,0,3.0
10924,,Bahamas,3/3/20,0,0.0,0,0.0
10925,,Bahrain,3/3/20,49,0.0,0,49.0
10926,,Bangladesh,3/3/20,0,0.0,0,0.0
10927,,Barbados,3/3/20,0,0.0,0,0.0
10928,,Belarus,3/3/20,1,0.0,0,1.0
10929,,Belgium,3/3/20,13,1.0,0,12.0
10930,,Benin,3/3/20,0,0.0,0,0.0
10931,,Bhutan,3/3/20,0,0.0,0,0.0
10932,,Bolivia,3/3/20,0,0.0,0,0.0
10933,,Bosnia and Herzegovina,3/3/20,0,0.0,0,0.0
10934,,Brazil,3/3/20,2,0.0,0,2.0
10935,,Brunei,3/3/20,0,0.0,0,0.0
10936,,Bulgaria,3/3/20,0,0.0,0,0.0
10937,,Burkina Faso,3/3/20,0,0.0,0,0.0
10938,,Cabo Verde,3/3/20,0,0.0,0,0.0
10939,,Cambodia,3/3/20,1,1.0,0,0.0
10940,,Cameroon,3/3/20,0,0.0,0,0.0
10941,Alberta,Canada,3/3/20,0,,0,
10942,British Columbia,Canada,3/3/20,9,,0,
10943,Grand Princess,Canada,3/3/20,0,,0,
10944,Manitoba,Canada,3/3/20,0,,0,
10945,New Brunswick,Canada,3/3/20,0,,0,
10946,Newfoundland and Labrador,Canada,3/3/20,0,,0,
10947,Nova Scotia,Canada,3/3/20,0,,0,
10948,Ontario,Canada,3/3/20,20,,0,
10949,Prince Edward Island,Canada,3/3/20,0,,0,
10950,Quebec,Canada,3/3/20,1,,0,
10951,Saskatchewan,Canada,3/3/20,0,,0,
10952,,Central African Republic,3/3/20,0,0.0,0,0.0
10953,,Chad,3/3/20,0,0.0,0,0.0
10954,,Chile,3/3/20,1,0.0,0,1.0
10955,Anhui,China,3/3/20,990,936.0,6,48.0
10956,Beijing,China,3/3/20,414,288.0,8,118.0
10957,Chongqing,China,3/3/20,576,490.0,6,80.0
10958,Fujian,China,3/3/20,296,260.0,1,35.0
10959,Gansu,China,3/3/20,91,86.0,2,3.0
10960,Guangdong,China,3/3/20,1350,1101.0,7,242.0
10961,Guangxi,China,3/3/20,252,202.0,2,48.0
10962,Guizhou,China,3/3/20,146,114.0,2,30.0
10963,Hainan,China,3/3/20,168,155.0,5,8.0
10964,Hebei,China,3/3/20,318,300.0,6,12.0
10965,Heilongjiang,China,3/3/20,480,366.0,13,101.0
10966,Henan,China,3/3/20,1272,1231.0,22,19.0
10967,Hong Kong,China,3/3/20,100,37.0,2,61.0
10968,Hubei,China,3/3/20,67217,36208.0,2835,28174.0
10969,Hunan,China,3/3/20,1018,906.0,4,108.0
10970,Inner Mongolia,China,3/3/20,75,59.0,1,15.0
10971,Jiangsu,China,3/3/20,631,562.0,0,69.0
10972,Jiangxi,China,3/3/20,935,870.0,1,64.0
10973,Jilin,China,3/3/20,93,83.0,1,9.0
10974,Liaoning,China,3/3/20,125,106.0,1,18.0
10975,Macau,China,3/3/20,10,9.0,0,1.0
10976,Ningxia,China,3/3/20,74,69.0,0,5.0
10977,Qinghai,China,3/3/20,18,18.0,0,0.0
10978,Shaanxi,China,3/3/20,245,216.0,1,28.0
10979,Shandong,China,3/3/20,758,511.0,6,241.0
10980,Shanghai,China,3/3/20,338,294.0,3,41.0
10981,Shanxi,China,3/3/20,133,124.0,0,9.0
10982,Sichuan,China,3/3/20,538,394.0,3,141.0
10983,Tianjin,China,3/3/20,136,124.0,3,9.0
10984,Tibet,China,3/3/20,1,1.0,0,0.0
10985,Xinjiang,China,3/3/20,76,68.0,3,5.0
10986,Yunnan,China,3/3/20,174,169.0,2,3.0
10987,Zhejiang,China,3/3/20,1213,1093.0,1,119.0
10988,,Colombia,3/3/20,0,0.0,0,0.0
10989,,Congo (Brazzaville),3/3/20,0,0.0,0,0.0
10990,,Congo (Kinshasa),3/3/20,0,0.0,0,0.0
10991,,Costa Rica,3/3/20,0,0.0,0,0.0
10992,,Cote d'Ivoire,3/3/20,0,0.0,0,0.0
10993,,Croatia,3/3/20,9,0.0,0,9.0
10994,,Diamond Princess,3/3/20,706,10.0,6,690.0
10995,,Cuba,3/3/20,0,0.0,0,0.0
10996,,Cyprus,3/3/20,0,0.0,0,0.0
10997,,Czechia,3/3/20,5,0.0,0,5.0
10998,Faroe Islands,Denmark,3/3/20,0,0.0,0,0.0
10999,Greenland,Denmark,3/3/20,0,0.0,0,0.0
11000,,Denmark,3/3/20,6,0.0,0,6.0
11001,,Djibouti,3/3/20,0,0.0,0,0.0
11002,,Dominican Republic,3/3/20,1,0.0,0,1.0
11003,,Ecuador,3/3/20,7,0.0,0,7.0
11004,,Egypt,3/3/20,2,1.0,0,1.0
11005,,El Salvador,3/3/20,0,0.0,0,0.0
11006,,Equatorial Guinea,3/3/20,0,0.0,0,0.0
11007,,Eritrea,3/3/20,0,0.0,0,0.0
11008,,Estonia,3/3/20,2,0.0,0,2.0
11009,,Eswatini,3/3/20,0,0.0,0,0.0
11010,,Ethiopia,3/3/20,0,0.0,0,0.0
11011,,Fiji,3/3/20,0,0.0,0,0.0
11012,,Finland,3/3/20,6,1.0,0,5.0
11013,French Guiana,France,3/3/20,0,0.0,0,0.0
11014,French Polynesia,France,3/3/20,0,0.0,0,0.0
11015,Guadeloupe,France,3/3/20,0,0.0,0,0.0
11016,Mayotte,France,3/3/20,0,0.0,0,0.0
11017,New Caledonia,France,3/3/20,0,0.0,0,0.0
11018,Reunion,France,3/3/20,0,0.0,0,0.0
11019,Saint Barthelemy,France,3/3/20,0,0.0,0,0.0
11020,St Martin,France,3/3/20,0,0.0,0,0.0
11021,Martinique,France,3/3/20,0,0.0,0,0.0
11022,,France,3/3/20,204,12.0,4,188.0
11023,,Gabon,3/3/20,0,0.0,0,0.0
11024,,Gambia,3/3/20,0,0.0,0,0.0
11025,,Georgia,3/3/20,3,0.0,0,3.0
11026,,Germany,3/3/20,196,16.0,0,180.0
11027,,Ghana,3/3/20,0,0.0,0,0.0
11028,,Greece,3/3/20,7,0.0,0,7.0
11029,,Guatemala,3/3/20,0,0.0,0,0.0
11030,,Guinea,3/3/20,0,0.0,0,0.0
11031,,Guyana,3/3/20,0,0.0,0,0.0
11032,,Haiti,3/3/20,0,0.0,0,0.0
11033,,Holy See,3/3/20,0,0.0,0,0.0
11034,,Honduras,3/3/20,0,0.0,0,0.0
11035,,Hungary,3/3/20,0,0.0,0,0.0
11036,,Iceland,3/3/20,11,0.0,0,11.0
11037,,India,3/3/20,5,3.0,0,2.0
11038,,Indonesia,3/3/20,2,0.0,0,2.0
11039,,Iran,3/3/20,2336,291.0,77,1968.0
11040,,Iraq,3/3/20,32,0.0,0,32.0
11041,,Ireland,3/3/20,2,0.0,0,2.0
11042,,Israel,3/3/20,12,1.0,0,11.0
11043,,Italy,3/3/20,2502,160.0,79,2263.0
11044,,Jamaica,3/3/20,0,0.0,0,0.0
11045,,Japan,3/3/20,293,43.0,6,244.0
11046,,Jordan,3/3/20,1,0.0,0,1.0
11047,,Kazakhstan,3/3/20,0,0.0,0,0.0
11048,,Kenya,3/3/20,0,0.0,0,0.0
11049,,"Korea, South",3/3/20,5186,30.0,28,5128.0
11050,,Kuwait,3/3/20,56,0.0,0,56.0
11051,,Kyrgyzstan,3/3/20,0,0.0,0,0.0
11052,,Latvia,3/3/20,1,0.0,0,1.0
11053,,Lebanon,3/3/20,13,0.0,0,13.0
11054,,Liberia,3/3/20,0,0.0,0,0.0
11055,,Liechtenstein,3/3/20,0,0.0,0,0.0
11056,,Lithuania,3/3/20,1,0.0,0,1.0
11057,,Luxembourg,3/3/20,1,0.0,0,1.0
11058,,Madagascar,3/3/20,0,0.0,0,0.0
11059,,Malaysia,3/3/20,36,22.0,0,14.0
11060,,Maldives,3/3/20,0,0.0,0,0.0
11061,,Malta,3/3/20,0,0.0,0,0.0
11062,,Mauritania,3/3/20,0,0.0,0,0.0
11063,,Mauritius,3/3/20,0,0.0,0,0.0
11064,,Mexico,3/3/20,5,1.0,0,4.0
11065,,Moldova,3/3/20,0,0.0,0,0.0
11066,,Monaco,3/3/20,1,0.0,0,1.0
11067,,Mongolia,3/3/20,0,0.0,0,0.0
11068,,Montenegro,3/3/20,0,0.0,0,0.0
11069,,Morocco,3/3/20,1,0.0,0,1.0
11070,,Namibia,3/3/20,0,0.0,0,0.0
11071,,Nepal,3/3/20,1,1.0,0,0.0
11072,Aruba,Netherlands,3/3/20,0,0.0,0,0.0
11073,Curacao,Netherlands,3/3/20,0,0.0,0,0.0
11074,Sint Maarten,Netherlands,3/3/20,0,0.0,0,0.0
11075,,Netherlands,3/3/20,24,0.0,0,24.0
11076,,New Zealand,3/3/20,1,0.0,0,1.0
11077,,Nicaragua,3/3/20,0,0.0,0,0.0
11078,,Niger,3/3/20,0,0.0,0,0.0
11079,,Nigeria,3/3/20,1,0.0,0,1.0
11080,,North Macedonia,3/3/20,1,0.0,0,1.0
11081,,Norway,3/3/20,32,0.0,0,32.0
11082,,Oman,3/3/20,12,2.0,0,10.0
11083,,Pakistan,3/3/20,5,0.0,0,5.0
11084,,Panama,3/3/20,0,0.0,0,0.0
11085,,Papua New Guinea,3/3/20,0,0.0,0,0.0
11086,,Paraguay,3/3/20,0,0.0,0,0.0
11087,,Peru,3/3/20,0,0.0,0,0.0
11088,,Philippines,3/3/20,3,1.0,1,1.0
11089,,Poland,3/3/20,0,0.0,0,0.0
11090,,Portugal,3/3/20,2,0.0,0,2.0
11091,,Qatar,3/3/20,7,0.0,0,7.0
11092,,Romania,3/3/20,3,0.0,0,3.0
11093,,Russia,3/3/20,3,2.0,0,1.0
11094,,Rwanda,3/3/20,0,0.0,0,0.0
11095,,Saint Lucia,3/3/20,0,0.0,0,0.0
11096,,Saint Vincent and the Grenadines,3/3/20,0,0.0,0,0.0
11097,,San Marino,3/3/20,10,0.0,1,9.0
11098,,Saudi Arabia,3/3/20,1,0.0,0,1.0
11099,,Senegal,3/3/20,2,0.0,0,2.0
11100,,Serbia,3/3/20,0,0.0,0,0.0
11101,,Seychelles,3/3/20,0,0.0,0,0.0
11102,,Singapore,3/3/20,110,78.0,0,32.0
11103,,Slovakia,3/3/20,0,0.0,0,0.0
11104,,Slovenia,3/3/20,0,0.0,0,0.0
11105,,Somalia,3/3/20,0,0.0,0,0.0
11106,,South Africa,3/3/20,0,0.0,0,0.0
11107,,Spain,3/3/20,165,2.0,1,162.0
11108,,Sri Lanka,3/3/20,1,1.0,0,0.0
11109,,Sudan,3/3/20,0,0.0,0,0.0
11110,,Suriname,3/3/20,0,0.0,0,0.0
11111,,Sweden,3/3/20,21,0.0,0,21.0
11112,,Switzerland,3/3/20,56,2.0,0,54.0
11113,,Taiwan*,3/3/20,42,12.0,1,29.0
11114,,Tanzania,3/3/20,0,0.0,0,0.0
11115,,Thailand,3/3/20,43,31.0,1,11.0
11116,,Togo,3/3/20,0,0.0,0,0.0
11117,,Trinidad and Tobago,3/3/20,0,0.0,0,0.0
11118,,Tunisia,3/3/20,0,0.0,0,0.0
11119,,Turkey,3/3/20,0,0.0,0,0.0
11120,,Uganda,3/3/20,0,0.0,0,0.0
11121,,Ukraine,3/3/20,1,0.0,0,1.0
11122,,United Arab Emirates,3/3/20,27,5.0,0,22.0
11123,Bermuda,United Kingdom,3/3/20,0,0.0,0,0.0
11124,Cayman Islands,United Kingdom,3/3/20,0,0.0,0,0.0
11125,Channel Islands,United Kingdom,3/3/20,0,0.0,0,0.0
11126,Gibraltar,United Kingdom,3/3/20,0,0.0,0,0.0
11127,Isle of Man,United Kingdom,3/3/20,0,0.0,0,0.0
11128,Montserrat,United Kingdom,3/3/20,0,0.0,0,0.0
11129,,United Kingdom,3/3/20,51,8.0,0,43.0
11130,,Uruguay,3/3/20,0,0.0,0,0.0
11131,,US,3/3/20,118,7.0,7,104.0
11132,,Uzbekistan,3/3/20,0,0.0,0,0.0
11133,,Venezuela,3/3/20,0,0.0,0,0.0
11134,,Vietnam,3/3/20,16,16.0,0,0.0
11135,,Zambia,3/3/20,0,0.0,0,0.0
11136,,Zimbabwe,3/3/20,0,0.0,0,0.0
11137,Diamond Princess,Canada,3/3/20,0,,0,
11138,,Dominica,3/3/20,0,0.0,0,0.0
11139,,Grenada,3/3/20,0,0.0,0,0.0
11140,,Mozambique,3/3/20,0,0.0,0,0.0
11141,,Syria,3/3/20,0,0.0,0,0.0
11142,,Timor-Leste,3/3/20,0,0.0,0,0.0
11143,,Belize,3/3/20,0,0.0,0,0.0
11144,Recovered,Canada,3/3/20,0,,0,
11145,,Laos,3/3/20,0,0.0,0,0.0
11146,,Libya,3/3/20,0,0.0,0,0.0
11147,,West Bank and Gaza,3/3/20,0,0.0,0,0.0
11148,,Guinea-Bissau,3/3/20,0,0.0,0,0.0
11149,,Mali,3/3/20,0,0.0,0,0.0
11150,,Saint Kitts and Nevis,3/3/20,0,0.0,0,0.0
11151,Northwest Territories,Canada,3/3/20,0,,0,
11152,Yukon,Canada,3/3/20,0,,0,
11153,,Kosovo,3/3/20,0,0.0,0,0.0
11154,,Burma,3/3/20,0,0.0,0,0.0
11155,Anguilla,United Kingdom,3/3/20,0,0.0,0,0.0
11156,British Virgin Islands,United Kingdom,3/3/20,0,0.0,0,0.0
11157,Turks and Caicos Islands,United Kingdom,3/3/20,0,0.0,0,0.0
11158,,MS Zaandam,3/3/20,0,0.0,0,0.0
11159,,Botswana,3/3/20,0,0.0,0,0.0
11160,,Burundi,3/3/20,0,0.0,0,0.0
11161,,Sierra Leone,3/3/20,0,0.0,0,0.0
11162,"Bonaire, Sint Eustatius and Saba",Netherlands,3/3/20,0,0.0,0,0.0
11163,,Malawi,3/3/20,0,0.0,0,0.0
11164,Falkland Islands (Malvinas),United Kingdom,3/3/20,0,0.0,0,0.0
11165,Saint Pierre and Miquelon,France,3/3/20,0,0.0,0,0.0
11166,,South Sudan,3/3/20,0,0.0,0,0.0
11167,,Western Sahara,3/3/20,0,0.0,0,0.0
11168,,Sao Tome and Principe,3/3/20,0,0.0,0,0.0
11169,,Yemen,3/3/20,0,0.0,0,0.0
11170,,Comoros,3/3/20,0,0.0,0,0.0
11171,,Tajikistan,3/3/20,0,0.0,0,0.0
11172,,Afghanistan,3/4/20,1,0.0,0,1.0
11173,,Albania,3/4/20,0,0.0,0,0.0
11174,,Algeria,3/4/20,12,0.0,0,12.0
11175,,Andorra,3/4/20,1,0.0,0,1.0
11176,,Angola,3/4/20,0,0.0,0,0.0
11177,,Antigua and Barbuda,3/4/20,0,0.0,0,0.0
11178,,Argentina,3/4/20,1,0.0,0,1.0
11179,,Armenia,3/4/20,1,0.0,0,1.0
11180,Australian Capital Territory,Australia,3/4/20,0,0.0,0,0.0
11181,New South Wales,Australia,3/4/20,22,4.0,1,17.0
11182,Northern Territory,Australia,3/4/20,1,0.0,0,1.0
11183,Queensland,Australia,3/4/20,11,1.0,0,10.0
11184,South Australia,Australia,3/4/20,5,2.0,0,3.0
11185,Tasmania,Australia,3/4/20,1,0.0,0,1.0
11186,Victoria,Australia,3/4/20,10,4.0,0,6.0
11187,Western Australia,Australia,3/4/20,2,0.0,1,1.0
11188,,Austria,3/4/20,29,0.0,0,29.0
11189,,Azerbaijan,3/4/20,3,0.0,0,3.0
11190,,Bahamas,3/4/20,0,0.0,0,0.0
11191,,Bahrain,3/4/20,52,0.0,0,52.0
11192,,Bangladesh,3/4/20,0,0.0,0,0.0
11193,,Barbados,3/4/20,0,0.0,0,0.0
11194,,Belarus,3/4/20,6,0.0,0,6.0
11195,,Belgium,3/4/20,23,1.0,0,22.0
11196,,Benin,3/4/20,0,0.0,0,0.0
11197,,Bhutan,3/4/20,0,0.0,0,0.0
11198,,Bolivia,3/4/20,0,0.0,0,0.0
11199,,Bosnia and Herzegovina,3/4/20,0,0.0,0,0.0
11200,,Brazil,3/4/20,4,0.0,0,4.0
11201,,Brunei,3/4/20,0,0.0,0,0.0
11202,,Bulgaria,3/4/20,0,0.0,0,0.0
11203,,Burkina Faso,3/4/20,0,0.0,0,0.0
11204,,Cabo Verde,3/4/20,0,0.0,0,0.0
11205,,Cambodia,3/4/20,1,1.0,0,0.0
11206,,Cameroon,3/4/20,0,0.0,0,0.0
11207,Alberta,Canada,3/4/20,0,,0,
11208,British Columbia,Canada,3/4/20,12,,0,
11209,Grand Princess,Canada,3/4/20,0,,0,
11210,Manitoba,Canada,3/4/20,0,,0,
11211,New Brunswick,Canada,3/4/20,0,,0,
11212,Newfoundland and Labrador,Canada,3/4/20,0,,0,
11213,Nova Scotia,Canada,3/4/20,0,,0,
11214,Ontario,Canada,3/4/20,20,,0,
11215,Prince Edward Island,Canada,3/4/20,0,,0,
11216,Quebec,Canada,3/4/20,1,,0,
11217,Saskatchewan,Canada,3/4/20,0,,0,
11218,,Central African Republic,3/4/20,0,0.0,0,0.0
11219,,Chad,3/4/20,0,0.0,0,0.0
11220,,Chile,3/4/20,1,0.0,0,1.0
11221,Anhui,China,3/4/20,990,956.0,6,28.0
11222,Beijing,China,3/4/20,418,297.0,8,113.0
11223,Chongqing,China,3/4/20,576,502.0,6,68.0
11224,Fujian,China,3/4/20,296,270.0,1,25.0
11225,Gansu,China,3/4/20,91,87.0,2,2.0
11226,Guangdong,China,3/4/20,1350,1133.0,7,210.0
11227,Guangxi,China,3/4/20,252,210.0,2,40.0
11228,Guizhou,China,3/4/20,146,114.0,2,30.0
11229,Hainan,China,3/4/20,168,158.0,5,5.0
11230,Hebei,China,3/4/20,318,301.0,6,11.0
11231,Heilongjiang,China,3/4/20,480,373.0,13,94.0
11232,Henan,China,3/4/20,1272,1234.0,22,16.0
11233,Hong Kong,China,3/4/20,105,37.0,2,66.0
11234,Hubei,China,3/4/20,67332,38557.0,2871,25904.0
11235,Hunan,China,3/4/20,1018,916.0,4,98.0
11236,Inner Mongolia,China,3/4/20,75,63.0,1,11.0
11237,Jiangsu,China,3/4/20,631,577.0,0,54.0
11238,Jiangxi,China,3/4/20,935,884.0,1,50.0
11239,Jilin,China,3/4/20,93,86.0,1,6.0
11240,Liaoning,China,3/4/20,125,106.0,1,18.0
11241,Macau,China,3/4/20,10,9.0,0,1.0
11242,Ningxia,China,3/4/20,75,69.0,0,6.0
11243,Qinghai,China,3/4/20,18,18.0,0,0.0
11244,Shaanxi,China,3/4/20,245,223.0,1,21.0
11245,Shandong,China,3/4/20,758,516.0,6,236.0
11246,Shanghai,China,3/4/20,338,298.0,3,37.0
11247,Shanxi,China,3/4/20,133,124.0,0,9.0
11248,Sichuan,China,3/4/20,538,406.0,3,129.0
11249,Tianjin,China,3/4/20,136,124.0,3,9.0
11250,Tibet,China,3/4/20,1,1.0,0,0.0
11251,Xinjiang,China,3/4/20,76,69.0,3,4.0
11252,Yunnan,China,3/4/20,174,169.0,2,3.0
11253,Zhejiang,China,3/4/20,1213,1114.0,1,98.0
11254,,Colombia,3/4/20,0,0.0,0,0.0
11255,,Congo (Brazzaville),3/4/20,0,0.0,0,0.0
11256,,Congo (Kinshasa),3/4/20,0,0.0,0,0.0
11257,,Costa Rica,3/4/20,0,0.0,0,0.0
11258,,Cote d'Ivoire,3/4/20,0,0.0,0,0.0
11259,,Croatia,3/4/20,10,0.0,0,10.0
11260,,Diamond Princess,3/4/20,706,10.0,6,690.0
11261,,Cuba,3/4/20,0,0.0,0,0.0
11262,,Cyprus,3/4/20,0,0.0,0,0.0
11263,,Czechia,3/4/20,8,0.0,0,8.0
11264,Faroe Islands,Denmark,3/4/20,1,0.0,0,1.0
11265,Greenland,Denmark,3/4/20,0,0.0,0,0.0
11266,,Denmark,3/4/20,10,0.0,0,10.0
11267,,Djibouti,3/4/20,0,0.0,0,0.0
11268,,Dominican Republic,3/4/20,1,0.0,0,1.0
11269,,Ecuador,3/4/20,10,0.0,0,10.0
11270,,Egypt,3/4/20,2,1.0,0,1.0
11271,,El Salvador,3/4/20,0,0.0,0,0.0
11272,,Equatorial Guinea,3/4/20,0,0.0,0,0.0
11273,,Eritrea,3/4/20,0,0.0,0,0.0
11274,,Estonia,3/4/20,2,0.0,0,2.0
11275,,Eswatini,3/4/20,0,0.0,0,0.0
11276,,Ethiopia,3/4/20,0,0.0,0,0.0
11277,,Fiji,3/4/20,0,0.0,0,0.0
11278,,Finland,3/4/20,6,1.0,0,5.0
11279,French Guiana,France,3/4/20,0,0.0,0,0.0
11280,French Polynesia,France,3/4/20,0,0.0,0,0.0
11281,Guadeloupe,France,3/4/20,0,0.0,0,0.0
11282,Mayotte,France,3/4/20,0,0.0,0,0.0
11283,New Caledonia,France,3/4/20,0,0.0,0,0.0
11284,Reunion,France,3/4/20,0,0.0,0,0.0
11285,Saint Barthelemy,France,3/4/20,3,0.0,0,3.0
11286,St Martin,France,3/4/20,0,0.0,0,0.0
11287,Martinique,France,3/4/20,0,0.0,0,0.0
11288,,France,3/4/20,285,12.0,4,269.0
11289,,Gabon,3/4/20,0,0.0,0,0.0
11290,,Gambia,3/4/20,0,0.0,0,0.0
11291,,Georgia,3/4/20,3,0.0,0,3.0
11292,,Germany,3/4/20,262,16.0,0,246.0
11293,,Ghana,3/4/20,0,0.0,0,0.0
11294,,Greece,3/4/20,9,0.0,0,9.0
11295,,Guatemala,3/4/20,0,0.0,0,0.0
11296,,Guinea,3/4/20,0,0.0,0,0.0
11297,,Guyana,3/4/20,0,0.0,0,0.0
11298,,Haiti,3/4/20,0,0.0,0,0.0
11299,,Holy See,3/4/20,0,0.0,0,0.0
11300,,Honduras,3/4/20,0,0.0,0,0.0
11301,,Hungary,3/4/20,2,0.0,0,2.0
11302,,Iceland,3/4/20,26,0.0,0,26.0
11303,,India,3/4/20,28,3.0,0,25.0
11304,,Indonesia,3/4/20,2,0.0,0,2.0
11305,,Iran,3/4/20,2922,552.0,92,2278.0
11306,,Iraq,3/4/20,35,0.0,2,33.0
11307,,Ireland,3/4/20,6,0.0,0,6.0
11308,,Israel,3/4/20,15,1.0,0,14.0
11309,,Italy,3/4/20,3089,276.0,107,2706.0
11310,,Jamaica,3/4/20,0,0.0,0,0.0
11311,,Japan,3/4/20,331,43.0,6,282.0
11312,,Jordan,3/4/20,1,0.0,0,1.0
11313,,Kazakhstan,3/4/20,0,0.0,0,0.0
11314,,Kenya,3/4/20,0,0.0,0,0.0
11315,,"Korea, South",3/4/20,5621,41.0,35,5545.0
11316,,Kuwait,3/4/20,56,0.0,0,56.0
11317,,Kyrgyzstan,3/4/20,0,0.0,0,0.0
11318,,Latvia,3/4/20,1,0.0,0,1.0
11319,,Lebanon,3/4/20,13,1.0,0,12.0
11320,,Liberia,3/4/20,0,0.0,0,0.0
11321,,Liechtenstein,3/4/20,1,0.0,0,1.0
11322,,Lithuania,3/4/20,1,0.0,0,1.0
11323,,Luxembourg,3/4/20,1,0.0,0,1.0
11324,,Madagascar,3/4/20,0,0.0,0,0.0
11325,,Malaysia,3/4/20,50,22.0,0,28.0
11326,,Maldives,3/4/20,0,0.0,0,0.0
11327,,Malta,3/4/20,0,0.0,0,0.0
11328,,Mauritania,3/4/20,0,0.0,0,0.0
11329,,Mauritius,3/4/20,0,0.0,0,0.0
11330,,Mexico,3/4/20,5,1.0,0,4.0
11331,,Moldova,3/4/20,0,0.0,0,0.0
11332,,Monaco,3/4/20,1,0.0,0,1.0
11333,,Mongolia,3/4/20,0,0.0,0,0.0
11334,,Montenegro,3/4/20,0,0.0,0,0.0
11335,,Morocco,3/4/20,1,0.0,0,1.0
11336,,Namibia,3/4/20,0,0.0,0,0.0
11337,,Nepal,3/4/20,1,1.0,0,0.0
11338,Aruba,Netherlands,3/4/20,0,0.0,0,0.0
11339,Curacao,Netherlands,3/4/20,0,0.0,0,0.0
11340,Sint Maarten,Netherlands,3/4/20,0,0.0,0,0.0
11341,,Netherlands,3/4/20,38,0.0,0,38.0
11342,,New Zealand,3/4/20,3,0.0,0,3.0
11343,,Nicaragua,3/4/20,0,0.0,0,0.0
11344,,Niger,3/4/20,0,0.0,0,0.0
11345,,Nigeria,3/4/20,1,0.0,0,1.0
11346,,North Macedonia,3/4/20,1,0.0,0,1.0
11347,,Norway,3/4/20,56,0.0,0,56.0
11348,,Oman,3/4/20,15,2.0,0,13.0
11349,,Pakistan,3/4/20,5,0.0,0,5.0
11350,,Panama,3/4/20,0,0.0,0,0.0
11351,,Papua New Guinea,3/4/20,0,0.0,0,0.0
11352,,Paraguay,3/4/20,0,0.0,0,0.0
11353,,Peru,3/4/20,0,0.0,0,0.0
11354,,Philippines,3/4/20,3,1.0,1,1.0
11355,,Poland,3/4/20,1,0.0,0,1.0
11356,,Portugal,3/4/20,5,0.0,0,5.0
11357,,Qatar,3/4/20,8,0.0,0,8.0
11358,,Romania,3/4/20,4,1.0,0,3.0
11359,,Russia,3/4/20,3,2.0,0,1.0
11360,,Rwanda,3/4/20,0,0.0,0,0.0
11361,,Saint Lucia,3/4/20,0,0.0,0,0.0
11362,,Saint Vincent and the Grenadines,3/4/20,0,0.0,0,0.0
11363,,San Marino,3/4/20,16,0.0,1,15.0
11364,,Saudi Arabia,3/4/20,1,0.0,0,1.0
11365,,Senegal,3/4/20,4,0.0,0,4.0
11366,,Serbia,3/4/20,0,0.0,0,0.0
11367,,Seychelles,3/4/20,0,0.0,0,0.0
11368,,Singapore,3/4/20,110,78.0,0,32.0
11369,,Slovakia,3/4/20,0,0.0,0,0.0
11370,,Slovenia,3/4/20,0,0.0,0,0.0
11371,,Somalia,3/4/20,0,0.0,0,0.0
11372,,South Africa,3/4/20,0,0.0,0,0.0
11373,,Spain,3/4/20,222,2.0,2,218.0
11374,,Sri Lanka,3/4/20,1,1.0,0,0.0
11375,,Sudan,3/4/20,0,0.0,0,0.0
11376,,Suriname,3/4/20,0,0.0,0,0.0
11377,,Sweden,3/4/20,35,0.0,0,35.0
11378,,Switzerland,3/4/20,90,3.0,0,87.0
11379,,Taiwan*,3/4/20,42,12.0,1,29.0
11380,,Tanzania,3/4/20,0,0.0,0,0.0
11381,,Thailand,3/4/20,43,31.0,1,11.0
11382,,Togo,3/4/20,0,0.0,0,0.0
11383,,Trinidad and Tobago,3/4/20,0,0.0,0,0.0
11384,,Tunisia,3/4/20,1,0.0,0,1.0
11385,,Turkey,3/4/20,0,0.0,0,0.0
11386,,Uganda,3/4/20,0,0.0,0,0.0
11387,,Ukraine,3/4/20,1,0.0,0,1.0
11388,,United Arab Emirates,3/4/20,27,5.0,0,22.0
11389,Bermuda,United Kingdom,3/4/20,0,0.0,0,0.0
11390,Cayman Islands,United Kingdom,3/4/20,0,0.0,0,0.0
11391,Channel Islands,United Kingdom,3/4/20,0,0.0,0,0.0
11392,Gibraltar,United Kingdom,3/4/20,1,0.0,0,1.0
11393,Isle of Man,United Kingdom,3/4/20,0,0.0,0,0.0
